Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Living Organ Donors,2021,Arkansas,AR,All,25.0
Living Organ Donors,2021,Arkansas,AR,Kidney,23.0
Living Organ Donors,2021,Arkansas,AR,Liver,
Living Organ Donors,2021,California,CA,All,609.0
Living Organ Donors,2021,California,CA,Kidney,550.0
Living Organ Donors,2021,California,CA,Liver,59.0
Living Organ Donors,2021,Colorado,CO,All,151.0
Living Organ Donors,2021,Colorado,CO,Kidney,137.0
Living Organ Donors,2021,Colorado,CO,Liver,
Living Organ Donors,2021,Connecticut,CT,All,81.0
Living Organ Donors,2021,Connecticut,CT,Kidney,77.0
Living Organ Donors,2021,Connecticut,CT,Liver,
Living Organ Donors,2021,Delaware,DE,All,19.0
Living Organ Donors,2021,Delaware,DE,Kidney,
Living Organ Donors,2021,Delaware,DE,Liver,
Living Organ Donors,2021,District of Columbia,DC,All,22.0
Living Organ Donors,2021,District of Columbia,DC,Kidney,21.0
Living Organ Donors,2021,District of Columbia,DC,Liver,
Living Organ Donors,2021,Florida,FL,All,263.0
Living Organ Donors,2021,Florida,FL,Kidney,248.0
Living Organ Donors,2021,Florida,FL,Liver,
Living Organ Donors,2021,Foreign Country,,All,
Living Organ Donors,2021,Foreign Country,,Kidney,
Living Organ Donors,2021,Foreign Country,,Liver,
Living Organ Donors,2021,Georgia,GA,All,193.0
Living Organ Donors,2021,Georgia,GA,Kidney,186.0
Living Organ Donors,2021,Georgia,GA,Liver,
Living Organ Donors,2021,Hawaii,HI,All,
Living Organ Donors,2021,Hawaii,HI,Kidney,
Living Organ Donors,2021,Hawaii,HI,Liver,
Living Organ Donors,2021,Idaho,ID,All,28.0
Living Organ Donors,2021,Idaho,ID,Kidney,27.0
Living Organ Donors,2021,Idaho,ID,Liver,
Living Organ Donors,2021,Illinois,IL,All,351.0
Living Organ Donors,2021,Illinois,IL,Kidney,324.0
Living Organ Donors,2021,Illinois,IL,Liver,27.0
Living Organ Donors,2021,Indiana,IN,All,122.0
Living Organ Donors,2021,Indiana,IN,Kidney,105.0
Living Organ Donors,2021,Indiana,IN,Liver,17.0
Living Organ Donors,2021,Iowa,IA,All,71.0
Living Organ Donors,2021,Iowa,IA,Kidney,69.0
Living Organ Donors,2021,Iowa,IA,Liver,
Living Organ Donors,2021,Kansas,KS,All,45.0
Living Organ Donors,2021,Kansas,KS,Kidney,40.0
Living Organ Donors,2021,Kansas,KS,Liver,
Living Organ Donors,2021,Kentucky,KY,All,79.0
Living Organ Donors,2021,Kentucky,KY,Kidney,75.0
Living Organ Donors,2021,Kentucky,KY,Liver,
Living Organ Donors,2021,Louisiana,LA,All,76.0
Living Organ Donors,2021,Louisiana,LA,Kidney,75.0
Living Organ Donors,2021,Louisiana,LA,Liver,
Living Organ Donors,2021,Maine,ME,All,30.0
Living Organ Donors,2021,Maine,ME,Kidney,29.0
Living Organ Donors,2021,Maine,ME,Liver,
Living Organ Donors,2021,Maryland,MD,All,139.0
Living Organ Donors,2021,Maryland,MD,Kidney,118.0
Living Organ Donors,2021,Maryland,MD,Liver,21.0
Living Organ Donors,2021,Massachusetts,MA,All,171.0
Living Organ Donors,2021,Massachusetts,MA,Kidney,153.0
Living Organ Donors,2021,Massachusetts,MA,Liver,18.0
Living Organ Donors,2021,Michigan,MI,All,157.0
Living Organ Donors,2021,Michigan,MI,Kidney,146.0
Living Organ Donors,2021,Michigan,MI,Liver,
Living Organ Donors,2021,Minnesota,MN,All,184.0
Living Organ Donors,2021,Minnesota,MN,Kidney,176.0
Living Organ Donors,2021,Minnesota,MN,Liver,
Living Organ Donors,2021,Mississippi,MS,All,39.0
Living Organ Donors,2021,Mississippi,MS,Kidney,38.0
Living Organ Donors,2021,Mississippi,MS,Liver,
Living Organ Donors,2021,Missouri,MO,All,87.0
Living Organ Donors,2021,Missouri,MO,Kidney,86.0
Living Organ Donors,2021,Missouri,MO,Liver,
Living Organ Donors,2021,Montana,MT,All,19.0
Living Organ Donors,2021,Montana,MT,Kidney,
Living Organ Donors,2021,Montana,MT,Liver,
Living Organ Donors,2021,Nebraska,NE,All,39.0
Living Organ Donors,2021,Nebraska,NE,Kidney,36.0
Living Organ Donors,2021,Nebraska,NE,Liver,
Living Organ Donors,2021,Nevada,NV,All,34.0
Living Organ Donors,2021,Nevada,NV,Kidney,32.0
Living Organ Donors,2021,Nevada,NV,Liver,
Living Organ Donors,2021,New Hampshire,NH,All,38.0
Living Organ Donors,2021,New Hampshire,NH,Kidney,35.0
Living Organ Donors,2021,New Hampshire,NH,Liver,
Living Organ Donors,2021,New Jersey,NJ,All,249.0
Living Organ Donors,2021,New Jersey,NJ,Kidney,237.0
Living Organ Donors,2021,New Jersey,NJ,Liver,
Living Organ Donors,2021,New Mexico,NM,All,29.0
Living Organ Donors,2021,New Mexico,NM,Kidney,25.0
Living Organ Donors,2021,New Mexico,NM,Liver,
Living Organ Donors,2021,New York,NY,All,496.0
Living Organ Donors,2021,New York,NY,Kidney,454.0
Living Organ Donors,2021,New York,NY,Liver,42.0
Living Organ Donors,2021,North Carolina,NC,All,176.0
Living Organ Donors,2021,North Carolina,NC,Kidney,158.0
Living Organ Donors,2021,North Carolina,NC,Liver,18.0
Living Organ Donors,2021,North Dakota,ND,All,17.0
Living Organ Donors,2021,North Dakota,ND,Kidney,16.0
Living Organ Donors,2021,North Dakota,ND,Liver,
Living Organ Donors,2021,Not Reported,NR,All,98.0
Living Organ Donors,2021,Not Reported,NR,Kidney,87.0
Living Organ Donors,2021,Not Reported,NR,Liver,
Living Organ Donors,2021,Ohio,OH,All,223.0
Living Organ Donors,2021,Ohio,OH,Kidney,198.0
Living Organ Donors,2021,Ohio,OH,Liver,25.0
Living Organ Donors,2021,Oklahoma,OK,All,44.0
Living Organ Donors,2021,Oklahoma,OK,Kidney,42.0
Living Organ Donors,2021,Oklahoma,OK,Liver,
Living Organ Donors,2021,Oregon,OR,All,58.0
Living Organ Donors,2021,Oregon,OR,Kidney,56.0
Living Organ Donors,2021,Oregon,OR,Liver,
Living Organ Donors,2021,Pacific Ocean Territories,PO,All,0.0
Living Organ Donors,2021,Pacific Ocean Territories,PO,Kidney,0.0
Living Organ Donors,2021,Pacific Ocean Territories,PO,Liver,0.0
Living Organ Donors,2021,Pennsylvania,PA,All,312.0
Living Organ Donors,2021,Pennsylvania,PA,Kidney,256.0
Living Organ Donors,2021,Pennsylvania,PA,Liver,56.0
Living Organ Donors,2021,Puerto Rico,PR,All,
Living Organ Donors,2021,Puerto Rico,PR,Kidney,
Living Organ Donors,2021,Puerto Rico,PR,Liver,0.0
Living Organ Donors,2021,Rhode Island,RI,All,26.0
Living Organ Donors,2021,Rhode Island,RI,Kidney,24.0
Living Organ Donors,2021,Rhode Island,RI,Liver,
Living Organ Donors,2021,South Carolina,SC,All,72.0
Living Organ Donors,2021,South Carolina,SC,Kidney,67.0
Living Organ Donors,2021,South Carolina,SC,Liver,
Living Organ Donors,2021,South Dakota,SD,All,32.0
Living Organ Donors,2021,South Dakota,SD,Kidney,32.0
Living Organ Donors,2021,South Dakota,SD,Liver,0.0
Living Organ Donors,2021,Tennessee,TN,All,99.0
Living Organ Donors,2021,Tennessee,TN,Kidney,94.0
Living Organ Donors,2021,Tennessee,TN,Liver,
Living Organ Donors,2021,Texas,TX,All,703.0
Living Organ Donors,2021,Texas,TX,Kidney,639.0
Living Organ Donors,2021,Texas,TX,Liver,64.0
Living Organ Donors,2021,Utah,UT,All,84.0
Living Organ Donors,2021,Utah,UT,Kidney,71.0
Living Organ Donors,2021,Utah,UT,Liver,
Living Organ Donors,2021,Vermont,VT,All,
Living Organ Donors,2021,Vermont,VT,Kidney,
Living Organ Donors,2021,Vermont,VT,Liver,0.0
Living Organ Donors,2021,Virgin Islands,VI,All,
Living Organ Donors,2021,Virgin Islands,VI,Kidney,
Living Organ Donors,2021,Virgin Islands,VI,Liver,0.0
Living Organ Donors,2021,Virginia,VA,All,224.0
Living Organ Donors,2021,Virginia,VA,Kidney,190.0
Living Organ Donors,2021,Virginia,VA,Liver,34.0
Living Organ Donors,2021,Washington,WA,All,116.0
Living Organ Donors,2021,Washington,WA,Kidney,106.0
Living Organ Donors,2021,Washington,WA,Liver,
Living Organ Donors,2021,West Virginia,WV,All,23.0
Living Organ Donors,2021,West Virginia,WV,Kidney,
Living Organ Donors,2021,West Virginia,WV,Liver,
Living Organ Donors,2021,Wisconsin,WI,All,150.0
Living Organ Donors,2021,Wisconsin,WI,Kidney,145.0
Living Organ Donors,2021,Wisconsin,WI,Liver,
Living Organ Donors,2021,Wyoming,WY,All,
Living Organ Donors,2021,Wyoming,WY,Kidney,
Living Organ Donors,2021,Wyoming,WY,Liver,
Living Organ Donors,2022,Alabama,AL,All,60.0
Living Organ Donors,2022,Alabama,AL,Kidney,57.0
Living Organ Donors,2022,Alabama,AL,Liver,
Living Organ Donors,2022,Alaska,AK,All,
Living Organ Donors,2022,Alaska,AK,Kidney,
Living Organ Donors,2022,Alaska,AK,Liver,
Living Organ Donors,2022,All,All,All,6466.0
Living Organ Donors,2022,All,All,Kidney,5863.0
Living Organ Donors,2022,All,All,Liver,603.0
Living Organ Donors,2022,Arizona,AZ,All,112.0
Living Organ Donors,2022,Arizona,AZ,Kidney,108.0
Living Organ Donors,2022,Arizona,AZ,Liver,
Living Organ Donors,2022,Arkansas,AR,All,21.0
Living Organ Donors,2022,Arkansas,AR,Kidney,19.0
Living Organ Donors,2022,Arkansas,AR,Liver,
Living Organ Donors,2022,California,CA,All,664.0
Living Organ Donors,2022,California,CA,Kidney,601.0
Living Organ Donors,2022,California,CA,Liver,63.0
Living Organ Donors,2022,Colorado,CO,All,159.0
Living Organ Donors,2022,Colorado,CO,Kidney,140.0
Living Organ Donors,2022,Colorado,CO,Liver,19.0
Living Organ Donors,2022,Connecticut,CT,All,84.0
Living Organ Donors,2022,Connecticut,CT,Kidney,74.0
Living Organ Donors,2022,Connecticut,CT,Liver,
Living Organ Donors,2022,Delaware,DE,All,
Living Organ Donors,2022,Delaware,DE,Kidney,
Living Organ Donors,2022,Delaware,DE,Liver,
Living Organ Donors,2022,District of Columbia,DC,All,19.0
Living Organ Donors,2022,District of Columbia,DC,Kidney,19.0
Living Organ Donors,2022,District of Columbia,DC,Liver,0.0
Living Organ Donors,2022,Florida,FL,All,305.0
Living Organ Donors,2022,Florida,FL,Kidney,292.0
Living Organ Donors,2022,Florida,FL,Liver,
Living Organ Donors,2022,Foreign Country,,All,
Living Organ Donors,2022,Foreign Country,,Kidney,
Living Organ Donors,2022,Foreign Country,,Liver,0.0
Living Organ Donors,2022,Georgia,GA,All,155.0
Living Organ Donors,2022,Georgia,GA,Kidney,150.0
Living Organ Donors,2022,Georgia,GA,Liver,
Living Organ Donors,2022,Hawaii,HI,All,
Living Organ Donors,2022,Hawaii,HI,Kidney,
Living Organ Donors,2022,Hawaii,HI,Liver,
Living Organ Donors,2022,Idaho,ID,All,43.0
Living Organ Donors,2022,Idaho,ID,Kidney,38.0
Living Organ Donors,2022,Idaho,ID,Liver,
Living Organ Donors,2022,Illinois,IL,All,309.0
Living Organ Donors,2022,Illinois,IL,Kidney,290.0
Living Organ Donors,2022,Illinois,IL,Liver,19.0
Living Organ Donors,2022,Indiana,IN,All,87.0
Living Organ Donors,2022,Indiana,IN,Kidney,75.0
Living Organ Donors,2022,Indiana,IN,Liver,
Living Organ Donors,2022,Iowa,IA,All,70.0
Living Organ Donors,2022,Iowa,IA,Kidney,67.0
Living Organ Donors,2022,Iowa,IA,Liver,
Living Organ Donors,2022,Kansas,KS,All,34.0
Living Organ Donors,2022,Kansas,KS,Kidney,31.0
Living Organ Donors,2022,Kansas,KS,Liver,
Living Organ Donors,2022,Kentucky,KY,All,84.0
Living Organ Donors,2022,Kentucky,KY,Kidney,81.0
Living Organ Donors,2022,Kentucky,KY,Liver,
Living Organ Donors,2022,Louisiana,LA,All,85.0
Living Organ Donors,2022,Louisiana,LA,Kidney,80.0
Living Organ Donors,2022,Louisiana,LA,Liver,
Living Organ Donors,2022,Maine,ME,All,47.0
Living Organ Donors,2022,Maine,ME,Kidney,38.0
Living Organ Donors,2022,Maine,ME,Liver,
Living Organ Donors,2022,Maryland,MD,All,126.0
Living Organ Donors,2022,Maryland,MD,Kidney,106.0
Living Organ Donors,2022,Maryland,MD,Liver,20.0
Living Organ Donors,2022,Massachusetts,MA,All,151.0
Living Organ Donors,2022,Massachusetts,MA,Kidney,135.0
Living Organ Donors,2022,Massachusetts,MA,Liver,16.0
Living Organ Donors,2022,Michigan,MI,All,147.0
Living Organ Donors,2022,Michigan,MI,Kidney,138.0
Living Organ Donors,2022,Michigan,MI,Liver,
Living Organ Donors,2022,Minnesota,MN,All,176.0
Living Organ Donors,2022,Minnesota,MN,Kidney,168.0
Living Organ Donors,2022,Minnesota,MN,Liver,
Living Organ Donors,2022,Mississippi,MS,All,33.0
Living Organ Donors,2022,Mississippi,MS,Kidney,31.0
Living Organ Donors,2022,Mississippi,MS,Liver,
Living Organ Donors,2022,Missouri,MO,All,101.0
Living Organ Donors,2022,Missouri,MO,Kidney,100.0
Living Organ Donors,2022,Missouri,MO,Liver,
Living Organ Donors,2022,Montana,MT,All,28.0
Living Organ Donors,2022,Montana,MT,Kidney,23.0
Living Organ Donors,2022,Montana,MT,Liver,
Living Organ Donors,2022,Nebraska,NE,All,43.0
Living Organ Donors,2022,Nebraska,NE,Kidney,41.0
Living Organ Donors,2022,Nebraska,NE,Liver,
Living Organ Donors,2022,Nevada,NV,All,44.0
Living Organ Donors,2022,Nevada,NV,Kidney,40.0
Living Organ Donors,2022,Nevada,NV,Liver,
Living Organ Donors,2022,New Hampshire,NH,All,28.0
Living Organ Donors,2022,New Hampshire,NH,Kidney,26.0
Living Organ Donors,2022,New Hampshire,NH,Liver,
Living Organ Donors,2022,New Jersey,NJ,All,240.0
Living Organ Donors,2022,New Jersey,NJ,Kidney,229.0
Living Organ Donors,2022,New Jersey,NJ,Liver,
Living Organ Donors,2022,New Mexico,NM,All,25.0
Living Organ Donors,2022,New Mexico,NM,Kidney,23.0
Living Organ Donors,2022,New Mexico,NM,Liver,
Living Organ Donors,2022,New York,NY,All,444.0
Living Organ Donors,2022,New York,NY,Kidney,406.0
Living Organ Donors,2022,New York,NY,Liver,38.0
Living Organ Donors,2022,North Carolina,NC,All,158.0
Living Organ Donors,2022,North Carolina,NC,Kidney,146.0
Living Organ Donors,2022,North Carolina,NC,Liver,
Living Organ Donors,2022,North Dakota,ND,All,
Living Organ Donors,2022,North Dakota,ND,Kidney,
Living Organ Donors,2022,North Dakota,ND,Liver,
Living Organ Donors,2022,Not Reported,NR,All,196.0
Living Organ Donors,2022,Not Reported,NR,Kidney,169.0
Living Organ Donors,2022,Not Reported,NR,Liver,27.0
Living Organ Donors,2022,Ohio,OH,All,207.0
Living Organ Donors,2022,Ohio,OH,Kidney,178.0
Living Organ Donors,2022,Ohio,OH,Liver,29.0
Living Organ Donors,2022,Oklahoma,OK,All,42.0
Living Organ Donors,2022,Oklahoma,OK,Kidney,42.0
Living Organ Donors,2022,Oklahoma,OK,Liver,0.0
Living Organ Donors,2022,Oregon,OR,All,54.0
Living Organ Donors,2022,Oregon,OR,Kidney,46.0
Living Organ Donors,2022,Oregon,OR,Liver,
Living Organ Donors,2022,Pacific Ocean Territories,PO,All,
Living Organ Donors,2022,Pacific Ocean Territories,PO,Kidney,
Living Organ Donors,2022,Pacific Ocean Territories,PO,Liver,
Living Organ Donors,2022,Pennsylvania,PA,All,332.0
Living Organ Donors,2022,Pennsylvania,PA,Kidney,283.0
Living Organ Donors,2022,Pennsylvania,PA,Liver,49.0
Living Organ Donors,2022,Puerto Rico,PR,All,
Living Organ Donors,2022,Puerto Rico,PR,Kidney,
Living Organ Donors,2022,Puerto Rico,PR,Liver,0.0
Living Organ Donors,2022,Rhode Island,RI,All,37.0
Living Organ Donors,2022,Rhode Island,RI,Kidney,34.0
Living Organ Donors,2022,Rhode Island,RI,Liver,
Living Organ Donors,2022,South Carolina,SC,All,81.0
Living Organ Donors,2022,South Carolina,SC,Kidney,77.0
Living Organ Donors,2022,South Carolina,SC,Liver,
Living Organ Donors,2022,South Dakota,SD,All,22.0
Living Organ Donors,2022,South Dakota,SD,Kidney,21.0
Living Organ Donors,2022,South Dakota,SD,Liver,
Living Organ Donors,2022,Tennessee,TN,All,119.0
Living Organ Donors,2022,Tennessee,TN,Kidney,108.0
Living Organ Donors,2022,Tennessee,TN,Liver,
Living Organ Donors,2022,Texas,TX,All,660.0
Living Organ Donors,2022,Texas,TX,Kidney,587.0
Living Organ Donors,2022,Texas,TX,Liver,73.0
Living Organ Donors,2022,Utah,UT,All,82.0
Living Organ Donors,2022,Utah,UT,Kidney,65.0
Living Organ Donors,2022,Utah,UT,Liver,17.0
Living Organ Donors,2022,Vermont,VT,All,18.0
Living Organ Donors,2022,Vermont,VT,Kidney,16.0
Living Organ Donors,2022,Vermont,VT,Liver,
Living Organ Donors,2022,Virgin Islands,VI,All,
Living Organ Donors,2022,Virgin Islands,VI,Kidney,
Living Organ Donors,2022,Virgin Islands,VI,Liver,0.0
Living Organ Donors,2022,Virginia,VA,All,192.0
Living Organ Donors,2022,Virginia,VA,Kidney,163.0
Living Organ Donors,2022,Virginia,VA,Liver,29.0
Living Organ Donors,2022,Washington,WA,All,135.0
Living Organ Donors,2022,Washington,WA,Kidney,109.0
Living Organ Donors,2022,Washington,WA,Liver,26.0
Living Organ Donors,2022,West Virginia,WV,All,
Living Organ Donors,2022,West Virginia,WV,Kidney,
Living Organ Donors,2022,West Virginia,WV,Liver,
Living Organ Donors,2022,Wisconsin,WI,All,123.0
Living Organ Donors,2022,Wisconsin,WI,Kidney,122.0
Living Organ Donors,2022,Wisconsin,WI,Liver,
Living Organ Donors,2022,Wyoming,WY,All,
Living Organ Donors,2022,Wyoming,WY,Kidney,
Living Organ Donors,2022,Wyoming,WY,Liver,
Waitlist Candidates,2017,Alabama,AL,All,796.0
Waitlist Candidates,2017,Alabama,AL,Heart,51.0
Waitlist Candidates,2017,Alabama,AL,Kidney,538.0
Waitlist Candidates,2017,Alabama,AL,Kidney-Pancreas,
Waitlist Candidates,2017,Alabama,AL,Liver,193.0
Waitlist Candidates,2017,Alabama,AL,Lung,34.0
Waitlist Candidates,2017,Alabama,AL,Pancreas,
Waitlist Candidates,2017,Alaska,AK,All,73.0
Waitlist Candidates,2017,Alaska,AK,Heart,
Waitlist Candidates,2017,Alaska,AK,Kidney,47.0
Waitlist Candidates,2017,Alaska,AK,Kidney-Pancreas,
Waitlist Candidates,2017,Alaska,AK,Liver,
Waitlist Candidates,2017,Alaska,AK,Lung,
Waitlist Candidates,2017,Alaska,AK,Pancreas,0.0
Waitlist Candidates,2017,All,All,All,54799.0
Waitlist Candidates,2017,All,All,Heart,4460.0
Waitlist Candidates,2017,All,All,Kidney,35592.0
Waitlist Candidates,2017,All,All,Kidney-Pancreas,1228.0
Waitlist Candidates,2017,All,All,Liver,12475.0
Waitlist Candidates,2017,All,All,Lung,2955.0
Waitlist Candidates,2017,All,All,Pancreas,480.0
Waitlist Candidates,2017,Arizona,AZ,All,1113.0
Waitlist Candidates,2017,Arizona,AZ,Heart,89.0
Waitlist Candidates,2017,Arizona,AZ,Kidney,690.0
Waitlist Candidates,2017,Arizona,AZ,Kidney-Pancreas,23.0
Waitlist Candidates,2017,Arizona,AZ,Liver,244.0
Waitlist Candidates,2017,Arizona,AZ,Lung,96.0
Waitlist Candidates,2017,Arizona,AZ,Pancreas,
Waitlist Candidates,2017,Arkansas,AR,All,392.0
Waitlist Candidates,2017,Arkansas,AR,Heart,35.0
Waitlist Candidates,2017,Arkansas,AR,Kidney,231.0
Waitlist Candidates,2017,Arkansas,AR,Kidney-Pancreas,
Waitlist Candidates,2017,Arkansas,AR,Liver,119.0
Waitlist Candidates,2017,Arkansas,AR,Lung,
Waitlist Candidates,2017,Arkansas,AR,Pancreas,0.0
Waitlist Candidates,2017,California,CA,All,6923.0
Waitlist Candidates,2017,California,CA,Heart,444.0
Waitlist Candidates,2017,California,CA,Kidney,4813.0
Waitlist Candidates,2017,California,CA,Kidney-Pancreas,97.0
Waitlist Candidates,2017,California,CA,Liver,1548.0
Waitlist Candidates,2017,California,CA,Lung,303.0
Waitlist Candidates,2017,California,CA,Pancreas,21.0
Waitlist Candidates,2017,Colorado,CO,All,877.0
Waitlist Candidates,2017,Colorado,CO,Heart,53.0
Waitlist Candidates,2017,Colorado,CO,Kidney,585.0
Waitlist Candidates,2017,Colorado,CO,Kidney-Pancreas,24.0
Waitlist Candidates,2017,Colorado,CO,Liver,202.0
Waitlist Candidates,2017,Colorado,CO,Lung,50.0
Waitlist Candidates,2017,Colorado,CO,Pancreas,
Waitlist Candidates,2017,Connecticut,CT,All,541.0
Waitlist Candidates,2017,Connecticut,CT,Heart,62.0
Waitlist Candidates,2017,Connecticut,CT,Kidney,365.0
Waitlist Candidates,2017,Connecticut,CT,Kidney-Pancreas,0.0
Waitlist Candidates,2017,Connecticut,CT,Liver,100.0
Waitlist Candidates,2017,Connecticut,CT,Lung,24.0
Waitlist Candidates,2017,Connecticut,CT,Pancreas,
Waitlist Candidates,2017,Delaware,DE,All,222.0
Waitlist Candidates,2017,Delaware,DE,Heart,
Waitlist Candidates,2017,Delaware,DE,Kidney,126.0
Waitlist Candidates,2017,Delaware,DE,Kidney-Pancreas,
Waitlist Candidates,2017,Delaware,DE,Liver,72.0
Waitlist Candidates,2017,Delaware,DE,Lung,16.0
Waitlist Candidates,2017,Delaware,DE,Pancreas,0.0
Waitlist Candidates,2017,District of Columbia,DC,All,158.0
Waitlist Candidates,2017,District of Columbia,DC,Heart,
Waitlist Candidates,2017,District of Columbia,DC,Kidney,106.0
Waitlist Candidates,2017,District of Columbia,DC,Kidney-Pancreas,
Waitlist Candidates,2017,District of Columbia,DC,Liver,46.0
Waitlist Candidates,2017,District of Columbia,DC,Lung,
Waitlist Candidates,2017,District of Columbia,DC,Pancreas,
Waitlist Candidates,2017,Florida,FL,All,3185.0
Waitlist Candidates,2017,Florida,FL,Heart,314.0
Waitlist Candidates,2017,Florida,FL,Kidney,2028.0
Waitlist Candidates,2017,Florida,FL,Kidney-Pancreas,65.0
Waitlist Candidates,2017,Florida,FL,Liver,651.0
Waitlist Candidates,2017,Florida,FL,Lung,211.0
Waitlist Candidates,2017,Florida,FL,Pancreas,24.0
Waitlist Candidates,2017,Foreign Country,,All,144.0
Waitlist Candidates,2017,Foreign Country,,Heart,23.0
Waitlist Candidates,2017,Foreign Country,,Kidney,62.0
Waitlist Candidates,2017,Foreign Country,,Kidney-Pancreas,
Waitlist Candidates,2017,Foreign Country,,Liver,51.0
Waitlist Candidates,2017,Foreign Country,,Lung,
Waitlist Candidates,2017,Foreign Country,,Pancreas,
Waitlist Candidates,2017,Georgia,GA,All,1811.0
Waitlist Candidates,2017,Georgia,GA,Heart,96.0
Waitlist Candidates,2017,Georgia,GA,Kidney,1270.0
Waitlist Candidates,2017,Georgia,GA,Kidney-Pancreas,26.0
Waitlist Candidates,2017,Georgia,GA,Liver,423.0
Waitlist Candidates,2017,Georgia,GA,Lung,44.0
Waitlist Candidates,2017,Georgia,GA,Pancreas,
Waitlist Candidates,2017,Hawaii,HI,All,187.0
Waitlist Candidates,2017,Hawaii,HI,Heart,
Waitlist Candidates,2017,Hawaii,HI,Kidney,137.0
Waitlist Candidates,2017,Hawaii,HI,Kidney-Pancreas,
Waitlist Candidates,2017,Hawaii,HI,Liver,38.0
Waitlist Candidates,2017,Hawaii,HI,Lung,
