Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Deceased Organ Donors,2022,Nebraska,NE,Kidney,83
Deceased Organ Donors,2022,Nebraska,NE,Liver,54
Deceased Organ Donors,2022,Nebraska,NE,Lung,
Deceased Organ Donors,2022,Nebraska,NE,Pancreas,
Deceased Organ Donors,2022,Nevada,NV,All,214
Deceased Organ Donors,2022,Nevada,NV,Heart,57
Deceased Organ Donors,2022,Nevada,NV,Kidney,203
Deceased Organ Donors,2022,Nevada,NV,Liver,134
Deceased Organ Donors,2022,Nevada,NV,Lung,38
Deceased Organ Donors,2022,Nevada,NV,Pancreas,17
Deceased Organ Donors,2022,New Hampshire,NH,All,45
Deceased Organ Donors,2022,New Hampshire,NH,Heart,
Deceased Organ Donors,2022,New Hampshire,NH,Kidney,44
Deceased Organ Donors,2022,New Hampshire,NH,Liver,23
Deceased Organ Donors,2022,New Hampshire,NH,Lung,
Deceased Organ Donors,2022,New Hampshire,NH,Pancreas,
Deceased Organ Donors,2022,New Jersey,NJ,All,380
Deceased Organ Donors,2022,New Jersey,NJ,Heart,89
Deceased Organ Donors,2022,New Jersey,NJ,Kidney,365
Deceased Organ Donors,2022,New Jersey,NJ,Liver,241
Deceased Organ Donors,2022,New Jersey,NJ,Lung,42
Deceased Organ Donors,2022,New Jersey,NJ,Pancreas,36
Deceased Organ Donors,2022,New Mexico,NM,All,96
Deceased Organ Donors,2022,New Mexico,NM,Heart,33
Deceased Organ Donors,2022,New Mexico,NM,Kidney,91
Deceased Organ Donors,2022,New Mexico,NM,Liver,52
Deceased Organ Donors,2022,New Mexico,NM,Lung,
Deceased Organ Donors,2022,New Mexico,NM,Pancreas,
Deceased Organ Donors,2022,New York,NY,All,688
Deceased Organ Donors,2022,New York,NY,Heart,189
Deceased Organ Donors,2022,New York,NY,Kidney,642
Deceased Organ Donors,2022,New York,NY,Liver,459
Deceased Organ Donors,2022,New York,NY,Lung,118
Deceased Organ Donors,2022,New York,NY,Pancreas,47
Deceased Organ Donors,2022,North Carolina,NC,All,514
Deceased Organ Donors,2022,North Carolina,NC,Heart,154
Deceased Organ Donors,2022,North Carolina,NC,Kidney,496
Deceased Organ Donors,2022,North Carolina,NC,Liver,337
Deceased Organ Donors,2022,North Carolina,NC,Lung,108
Deceased Organ Donors,2022,North Carolina,NC,Pancreas,51
Deceased Organ Donors,2022,North Dakota,ND,All,19
Deceased Organ Donors,2022,North Dakota,ND,Heart,
Deceased Organ Donors,2022,North Dakota,ND,Kidney,19
Deceased Organ Donors,2022,North Dakota,ND,Liver,
Deceased Organ Donors,2022,North Dakota,ND,Lung,
Deceased Organ Donors,2022,North Dakota,ND,Pancreas,
Deceased Organ Donors,2022,Not Reported,NR,All,88
Deceased Organ Donors,2022,Not Reported,NR,Heart,31
Deceased Organ Donors,2022,Not Reported,NR,Kidney,86
Deceased Organ Donors,2022,Not Reported,NR,Liver,64
Deceased Organ Donors,2022,Not Reported,NR,Lung,18
Deceased Organ Donors,2022,Not Reported,NR,Pancreas,
Deceased Organ Donors,2022,Ohio,OH,All,654
Deceased Organ Donors,2022,Ohio,OH,Heart,164
Deceased Organ Donors,2022,Ohio,OH,Kidney,616
Deceased Organ Donors,2022,Ohio,OH,Liver,388
Deceased Organ Donors,2022,Ohio,OH,Lung,106
Deceased Organ Donors,2022,Ohio,OH,Pancreas,48
Deceased Organ Donors,2022,Oklahoma,OK,All,262
Deceased Organ Donors,2022,Oklahoma,OK,Heart,70
Deceased Organ Donors,2022,Oklahoma,OK,Kidney,256
Deceased Organ Donors,2022,Oklahoma,OK,Liver,148
Deceased Organ Donors,2022,Oklahoma,OK,Lung,45
Deceased Organ Donors,2022,Oklahoma,OK,Pancreas,22
Deceased Organ Donors,2022,Oregon,OR,All,168
Deceased Organ Donors,2022,Oregon,OR,Heart,48
Deceased Organ Donors,2022,Oregon,OR,Kidney,164
Deceased Organ Donors,2022,Oregon,OR,Liver,129
Deceased Organ Donors,2022,Oregon,OR,Lung,28
Deceased Organ Donors,2022,Oregon,OR,Pancreas,
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,All,0
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,Heart,0
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,Kidney,0
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,Liver,0
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,Lung,0
Deceased Organ Donors,2022,Pacific Ocean Territories,PO,Pancreas,0
Deceased Organ Donors,2022,Pennsylvania,PA,All,731
Deceased Organ Donors,2022,Pennsylvania,PA,Heart,174
Deceased Organ Donors,2022,Pennsylvania,PA,Kidney,704
Deceased Organ Donors,2022,Pennsylvania,PA,Liver,468
Deceased Organ Donors,2022,Pennsylvania,PA,Lung,98
Deceased Organ Donors,2022,Pennsylvania,PA,Pancreas,78
Deceased Organ Donors,2022,Puerto Rico,PR,All,95
Deceased Organ Donors,2022,Puerto Rico,PR,Heart,
Deceased Organ Donors,2022,Puerto Rico,PR,Kidney,78
Deceased Organ Donors,2022,Puerto Rico,PR,Liver,74
Deceased Organ Donors,2022,Puerto Rico,PR,Lung,
Deceased Organ Donors,2022,Puerto Rico,PR,Pancreas,16
Deceased Organ Donors,2022,Rhode Island,RI,All,20
Deceased Organ Donors,2022,Rhode Island,RI,Heart,
Deceased Organ Donors,2022,Rhode Island,RI,Kidney,19
Deceased Organ Donors,2022,Rhode Island,RI,Liver,
Deceased Organ Donors,2022,Rhode Island,RI,Lung,
Deceased Organ Donors,2022,Rhode Island,RI,Pancreas,
Deceased Organ Donors,2022,South Carolina,SC,All,250
Deceased Organ Donors,2022,South Carolina,SC,Heart,80
Deceased Organ Donors,2022,South Carolina,SC,Kidney,239
Deceased Organ Donors,2022,South Carolina,SC,Liver,155
Deceased Organ Donors,2022,South Carolina,SC,Lung,50
Deceased Organ Donors,2022,South Carolina,SC,Pancreas,23
Deceased Organ Donors,2022,South Dakota,SD,All,26
Deceased Organ Donors,2022,South Dakota,SD,Heart,
Deceased Organ Donors,2022,South Dakota,SD,Kidney,24
Deceased Organ Donors,2022,South Dakota,SD,Liver,16
Deceased Organ Donors,2022,South Dakota,SD,Lung,
Deceased Organ Donors,2022,South Dakota,SD,Pancreas,
Deceased Organ Donors,2022,Tennessee,TN,All,435
Deceased Organ Donors,2022,Tennessee,TN,Heart,105
Deceased Organ Donors,2022,Tennessee,TN,Kidney,418
Deceased Organ Donors,2022,Tennessee,TN,Liver,273
Deceased Organ Donors,2022,Tennessee,TN,Lung,72
Deceased Organ Donors,2022,Tennessee,TN,Pancreas,32
Deceased Organ Donors,2022,Texas,TX,All,1143
Deceased Organ Donors,2022,Texas,TX,Heart,400
Deceased Organ Donors,2022,Texas,TX,Kidney,1100
Deceased Organ Donors,2022,Texas,TX,Liver,794
Deceased Organ Donors,2022,Texas,TX,Lung,331
Deceased Organ Donors,2022,Texas,TX,Pancreas,92
Deceased Organ Donors,2022,Utah,UT,All,138
Deceased Organ Donors,2022,Utah,UT,Heart,38
Deceased Organ Donors,2022,Utah,UT,Kidney,138
Deceased Organ Donors,2022,Utah,UT,Liver,90
Deceased Organ Donors,2022,Utah,UT,Lung,16
Deceased Organ Donors,2022,Utah,UT,Pancreas,
Deceased Organ Donors,2022,Vermont,VT,All,23
Deceased Organ Donors,2022,Vermont,VT,Heart,
Deceased Organ Donors,2022,Vermont,VT,Kidney,23
Deceased Organ Donors,2022,Vermont,VT,Liver,
Deceased Organ Donors,2022,Vermont,VT,Lung,
Deceased Organ Donors,2022,Vermont,VT,Pancreas,
Deceased Organ Donors,2022,Virgin Islands,VI,All,
Deceased Organ Donors,2022,Virgin Islands,VI,Heart,
Deceased Organ Donors,2022,Virgin Islands,VI,Kidney,
Deceased Organ Donors,2022,Virgin Islands,VI,Liver,
Deceased Organ Donors,2022,Virgin Islands,VI,Lung,0
Deceased Organ Donors,2022,Virgin Islands,VI,Pancreas,0
Deceased Organ Donors,2022,Virginia,VA,All,329
Deceased Organ Donors,2022,Virginia,VA,Heart,103
Deceased Organ Donors,2022,Virginia,VA,Kidney,312
Deceased Organ Donors,2022,Virginia,VA,Liver,205
Deceased Organ Donors,2022,Virginia,VA,Lung,68
Deceased Organ Donors,2022,Virginia,VA,Pancreas,38
Deceased Organ Donors,2022,Washington,WA,All,261
Deceased Organ Donors,2022,Washington,WA,Heart,89
Deceased Organ Donors,2022,Washington,WA,Kidney,258
Deceased Organ Donors,2022,Washington,WA,Liver,176
Deceased Organ Donors,2022,Washington,WA,Lung,40
Deceased Organ Donors,2022,Washington,WA,Pancreas,19
Deceased Organ Donors,2022,West Virginia,WV,All,120
Deceased Organ Donors,2022,West Virginia,WV,Heart,29
Deceased Organ Donors,2022,West Virginia,WV,Kidney,114
Deceased Organ Donors,2022,West Virginia,WV,Liver,76
Deceased Organ Donors,2022,West Virginia,WV,Lung,25
Deceased Organ Donors,2022,West Virginia,WV,Pancreas,
Deceased Organ Donors,2022,Wisconsin,WI,All,284
Deceased Organ Donors,2022,Wisconsin,WI,Heart,83
Deceased Organ Donors,2022,Wisconsin,WI,Kidney,270
Deceased Organ Donors,2022,Wisconsin,WI,Liver,191
Deceased Organ Donors,2022,Wisconsin,WI,Lung,69
Deceased Organ Donors,2022,Wisconsin,WI,Pancreas,32
Deceased Organ Donors,2022,Wyoming,WY,All,16
Deceased Organ Donors,2022,Wyoming,WY,Heart,
Deceased Organ Donors,2022,Wyoming,WY,Kidney,16
Deceased Organ Donors,2022,Wyoming,WY,Liver,
Deceased Organ Donors,2022,Wyoming,WY,Lung,
Deceased Organ Donors,2022,Wyoming,WY,Pancreas,
Living Organ Donors,2017,Alabama,AL,All,87
Living Organ Donors,2017,Alabama,AL,Kidney,85
Living Organ Donors,2017,Alabama,AL,Liver,
Living Organ Donors,2017,Alaska,AK,All,
Living Organ Donors,2017,Alaska,AK,Kidney,
Living Organ Donors,2017,Alaska,AK,Liver,0
Living Organ Donors,2017,All,All,All,6178
Living Organ Donors,2017,All,All,Kidney,5811
Living Organ Donors,2017,All,All,Liver,367
Living Organ Donors,2017,Arizona,AZ,All,108
Living Organ Donors,2017,Arizona,AZ,Kidney,106
Living Organ Donors,2017,Arizona,AZ,Liver,
Living Organ Donors,2017,Arkansas,AR,All,22
Living Organ Donors,2017,Arkansas,AR,Kidney,22
Living Organ Donors,2017,Arkansas,AR,Liver,0
Living Organ Donors,2017,California,CA,All,575
Living Organ Donors,2017,California,CA,Kidney,527
Living Organ Donors,2017,California,CA,Liver,48
Living Organ Donors,2017,Colorado,CO,All,160
Living Organ Donors,2017,Colorado,CO,Kidney,151
Living Organ Donors,2017,Colorado,CO,Liver,
Living Organ Donors,2017,Connecticut,CT,All,100
Living Organ Donors,2017,Connecticut,CT,Kidney,91
Living Organ Donors,2017,Connecticut,CT,Liver,
Living Organ Donors,2017,Delaware,DE,All,17
Living Organ Donors,2017,Delaware,DE,Kidney,16
Living Organ Donors,2017,Delaware,DE,Liver,
Living Organ Donors,2017,District of Columbia,DC,All,
Living Organ Donors,2017,District of Columbia,DC,Kidney,
Living Organ Donors,2017,District of Columbia,DC,Liver,0
Living Organ Donors,2017,Florida,FL,All,264
Living Organ Donors,2017,Florida,FL,Kidney,255
Living Organ Donors,2017,Florida,FL,Liver,
Living Organ Donors,2017,Foreign Country,NA,All,
Living Organ Donors,2017,Foreign Country,NA,Kidney,
Living Organ Donors,2017,Foreign Country,NA,Liver,0
Living Organ Donors,2017,Georgia,GA,All,172
Living Organ Donors,2017,Georgia,GA,Kidney,170
Living Organ Donors,2017,Georgia,GA,Liver,
Living Organ Donors,2017,Hawaii,HI,All,
Living Organ Donors,2017,Hawaii,HI,Kidney,
Living Organ Donors,2017,Hawaii,HI,Liver,
Living Organ Donors,2017,Idaho,ID,All,34
Living Organ Donors,2017,Idaho,ID,Kidney,32
Living Organ Donors,2017,Idaho,ID,Liver,
Living Organ Donors,2017,Illinois,IL,All,276
Living Organ Donors,2017,Illinois,IL,Kidney,261
Living Organ Donors,2017,Illinois,IL,Liver,
Living Organ Donors,2017,Indiana,IN,All,123
Living Organ Donors,2017,Indiana,IN,Kidney,120
Living Organ Donors,2017,Indiana,IN,Liver,
Living Organ Donors,2017,Iowa,IA,All,61
Living Organ Donors,2017,Iowa,IA,Kidney,58
Living Organ Donors,2017,Iowa,IA,Liver,
Living Organ Donors,2017,Kansas,KS,All,47
Living Organ Donors,2017,Kansas,KS,Kidney,45
Living Organ Donors,2017,Kansas,KS,Liver,
Living Organ Donors,2017,Kentucky,KY,All,71
Living Organ Donors,2017,Kentucky,KY,Kidney,70
Living Organ Donors,2017,Kentucky,KY,Liver,
Living Organ Donors,2017,Louisiana,LA,All,85
Living Organ Donors,2017,Louisiana,LA,Kidney,84
Living Organ Donors,2017,Louisiana,LA,Liver,
Living Organ Donors,2017,Maine,ME,All,38
Living Organ Donors,2017,Maine,ME,Kidney,37
Living Organ Donors,2017,Maine,ME,Liver,
Living Organ Donors,2017,Maryland,MD,All,150
Living Organ Donors,2017,Maryland,MD,Kidney,137
Living Organ Donors,2017,Maryland,MD,Liver,
Living Organ Donors,2017,Massachusetts,MA,All,137
Living Organ Donors,2017,Massachusetts,MA,Kidney,125
Living Organ Donors,2017,Massachusetts,MA,Liver,
Living Organ Donors,2017,Michigan,MI,All,200
Living Organ Donors,2017,Michigan,MI,Kidney,187
Living Organ Donors,2017,Michigan,MI,Liver,
Living Organ Donors,2017,Minnesota,MN,All,170
Living Organ Donors,2017,Minnesota,MN,Kidney,158
Living Organ Donors,2017,Minnesota,MN,Liver,
Living Organ Donors,2017,Mississippi,MS,All,29
Living Organ Donors,2017,Mississippi,MS,Kidney,27
Living Organ Donors,2017,Mississippi,MS,Liver,
Living Organ Donors,2017,Missouri,MO,All,95
Living Organ Donors,2017,Missouri,MO,Kidney,92
Living Organ Donors,2017,Missouri,MO,Liver,
Living Organ Donors,2017,Montana,MT,All,
Living Organ Donors,2017,Montana,MT,Kidney,
Living Organ Donors,2017,Montana,MT,Liver,
Living Organ Donors,2017,Nebraska,NE,All,46
Living Organ Donors,2017,Nebraska,NE,Kidney,44
Living Organ Donors,2017,Nebraska,NE,Liver,
Living Organ Donors,2017,Nevada,NV,All,35
Living Organ Donors,2017,Nevada,NV,Kidney,32
Living Organ Donors,2017,Nevada,NV,Liver,
Living Organ Donors,2017,New Hampshire,NH,All,41
Living Organ Donors,2017,New Hampshire,NH,Kidney,37
Living Organ Donors,2017,New Hampshire,NH,Liver,
Living Organ Donors,2017,New Jersey,NJ,All,248
Living Organ Donors,2017,New Jersey,NJ,Kidney,236
Living Organ Donors,2017,New Jersey,NJ,Liver,
Living Organ Donors,2017,New Mexico,NM,All,31
Living Organ Donors,2017,New Mexico,NM,Kidney,29
Living Organ Donors,2017,New Mexico,NM,Liver,
Living Organ Donors,2017,New York,NY,All,453
Living Organ Donors,2017,New York,NY,Kidney,427
Living Organ Donors,2017,New York,NY,Liver,26
Living Organ Donors,2017,North Carolina,NC,All,135
Living Organ Donors,2017,North Carolina,NC,Kidney,133
Living Organ Donors,2017,North Carolina,NC,Liver,
Living Organ Donors,2017,North Dakota,ND,All,22
Living Organ Donors,2017,North Dakota,ND,Kidney,22
Living Organ Donors,2017,North Dakota,ND,Liver,0
Living Organ Donors,2017,Not Reported,NR,All,144
Living Organ Donors,2017,Not Reported,NR,Kidney,131
Living Organ Donors,2017,Not Reported,NR,Liver,
Living Organ Donors,2017,Ohio,OH,All,228
Living Organ Donors,2017,Ohio,OH,Kidney,217
Living Organ Donors,2017,Ohio,OH,Liver,
Living Organ Donors,2017,Oklahoma,OK,All,50
Living Organ Donors,2017,Oklahoma,OK,Kidney,47
Living Organ Donors,2017,Oklahoma,OK,Liver,
Living Organ Donors,2017,Oregon,OR,All,73
Living Organ Donors,2017,Oregon,OR,Kidney,71
Living Organ Donors,2017,Oregon,OR,Liver,
Living Organ Donors,2017,Pacific Ocean Territories,PO,All,
Living Organ Donors,2017,Pacific Ocean Territories,PO,Kidney,
Living Organ Donors,2017,Pacific Ocean Territories,PO,Liver,0
Living Organ Donors,2017,Pennsylvania,PA,All,326
Living Organ Donors,2017,Pennsylvania,PA,Kidney,264
Living Organ Donors,2017,Pennsylvania,PA,Liver,62
Living Organ Donors,2017,Puerto Rico,PR,All,
Living Organ Donors,2017,Puerto Rico,PR,Kidney,
Living Organ Donors,2017,Puerto Rico,PR,Liver,0
Living Organ Donors,2017,Rhode Island,RI,All,20
Living Organ Donors,2017,Rhode Island,RI,Kidney,18
Living Organ Donors,2017,Rhode Island,RI,Liver,
Living Organ Donors,2017,South Carolina,SC,All,55
Living Organ Donors,2017,South Carolina,SC,Kidney,53
Living Organ Donors,2017,South Carolina,SC,Liver,
Living Organ Donors,2017,South Dakota,SD,All,26
Living Organ Donors,2017,South Dakota,SD,Kidney,26
Living Organ Donors,2017,South Dakota,SD,Liver,0
Living Organ Donors,2017,Tennessee,TN,All,99
Living Organ Donors,2017,Tennessee,TN,Kidney,97
Living Organ Donors,2017,Tennessee,TN,Liver,
Living Organ Donors,2017,Texas,TX,All,482
Living Organ Donors,2017,Texas,TX,Kidney,465
Living Organ Donors,2017,Texas,TX,Liver,17
Living Organ Donors,2017,Utah,UT,All,69
Living Organ Donors,2017,Utah,UT,Kidney,67
Living Organ Donors,2017,Utah,UT,Liver,
Living Organ Donors,2017,Vermont,VT,All,
Living Organ Donors,2017,Vermont,VT,Kidney,
Living Organ Donors,2017,Vermont,VT,Liver,
Living Organ Donors,2017,Virgin Islands,VI,All,0
Living Organ Donors,2017,Virgin Islands,VI,Kidney,0
Living Organ Donors,2017,Virgin Islands,VI,Liver,0
Living Organ Donors,2017,Virginia,VA,All,208
Living Organ Donors,2017,Virginia,VA,Kidney,195
Living Organ Donors,2017,Virginia,VA,Liver,
Living Organ Donors,2017,Washington,WA,All,95
Living Organ Donors,2017,Washington,WA,Kidney,91
Living Organ Donors,2017,Washington,WA,Liver,
Living Organ Donors,2017,West Virginia,WV,All,26
Living Organ Donors,2017,West Virginia,WV,Kidney,24
Living Organ Donors,2017,West Virginia,WV,Liver,
Living Organ Donors,2017,Wisconsin,WI,All,151
Living Organ Donors,2017,Wisconsin,WI,Kidney,143
Living Organ Donors,2017,Wisconsin,WI,Liver,
Living Organ Donors,2017,Wyoming,WY,All,
Living Organ Donors,2017,Wyoming,WY,Kidney,
Living Organ Donors,2017,Wyoming,WY,Liver,
Living Organ Donors,2018,Alabama,AL,All,94
Living Organ Donors,2018,Alabama,AL,Kidney,93
Living Organ Donors,2018,Alabama,AL,Liver,
Living Organ Donors,2018,Alaska,AK,All,
Living Organ Donors,2018,Alaska,AK,Kidney,
Living Organ Donors,2018,Alaska,AK,Liver,
Living Organ Donors,2018,All,All,All,6845
Living Organ Donors,2018,All,All,Kidney,6443
Living Organ Donors,2018,All,All,Liver,402
Living Organ Donors,2018,Arizona,AZ,All,133
Living Organ Donors,2018,Arizona,AZ,Kidney,129
Living Organ Donors,2018,Arizona,AZ,Liver,
Living Organ Donors,2018,Arkansas,AR,All,29
Living Organ Donors,2018,Arkansas,AR,Kidney,28
Living Organ Donors,2018,Arkansas,AR,Liver,
Living Organ Donors,2018,California,CA,All,652
Living Organ Donors,2018,California,CA,Kidney,618
Living Organ Donors,2018,California,CA,Liver,34
Living Organ Donors,2018,Colorado,CO,All,167
Living Organ Donors,2018,Colorado,CO,Kidney,148
Living Organ Donors,2018,Colorado,CO,Liver,19
Living Organ Donors,2018,Connecticut,CT,All,100
Living Organ Donors,2018,Connecticut,CT,Kidney,97
Living Organ Donors,2018,Connecticut,CT,Liver,
Living Organ Donors,2018,Delaware,DE,All,17
Living Organ Donors,2018,Delaware,DE,Kidney,
Living Organ Donors,2018,Delaware,DE,Liver,
Living Organ Donors,2018,District of Columbia,DC,All,28
Living Organ Donors,2018,District of Columbia,DC,Kidney,26
Living Organ Donors,2018,District of Columbia,DC,Liver,
Living Organ Donors,2018,Florida,FL,All,302
Living Organ Donors,2018,Florida,FL,Kidney,295
Living Organ Donors,2018,Florida,FL,Liver,
Living Organ Donors,2018,Foreign Country,NA,All,
Living Organ Donors,2018,Foreign Country,NA,Kidney,
Living Organ Donors,2018,Foreign Country,NA,Liver,0
Living Organ Donors,2018,Georgia,GA,All,186
Living Organ Donors,2018,Georgia,GA,Kidney,177
Living Organ Donors,2018,Georgia,GA,Liver,
Living Organ Donors,2018,Hawaii,HI,All,26
Living Organ Donors,2018,Hawaii,HI,Kidney,26
Living Organ Donors,2018,Hawaii,HI,Liver,0
Living Organ Donors,2018,Idaho,ID,All,24
Living Organ Donors,2018,Idaho,ID,Kidney,21
Living Organ Donors,2018,Idaho,ID,Liver,
Living Organ Donors,2018,Illinois,IL,All,317
Living Organ Donors,2018,Illinois,IL,Kidney,302
Living Organ Donors,2018,Illinois,IL,Liver,
Living Organ Donors,2018,Indiana,IN,All,139
Living Organ Donors,2018,Indiana,IN,Kidney,136
Living Organ Donors,2018,Indiana,IN,Liver,
Living Organ Donors,2018,Iowa,IA,All,66
Living Organ Donors,2018,Iowa,IA,Kidney,64
Living Organ Donors,2018,Iowa,IA,Liver,
Living Organ Donors,2018,Kansas,KS,All,51
Living Organ Donors,2018,Kansas,KS,Kidney,51
Living Organ Donors,2018,Kansas,KS,Liver,0
Living Organ Donors,2018,Kentucky,KY,All,83
Living Organ Donors,2018,Kentucky,KY,Kidney,80
Living Organ Donors,2018,Kentucky,KY,Liver,
Living Organ Donors,2018,Louisiana,LA,All,70
Living Organ Donors,2018,Louisiana,LA,Kidney,70
Living Organ Donors,2018,Louisiana,LA,Liver,0
Living Organ Donors,2018,Maine,ME,All,38
Living Organ Donors,2018,Maine,ME,Kidney,35
Living Organ Donors,2018,Maine,ME,Liver,
Living Organ Donors,2018,Maryland,MD,All,171
Living Organ Donors,2018,Maryland,MD,Kidney,152
Living Organ Donors,2018,Maryland,MD,Liver,19
Living Organ Donors,2018,Massachusetts,MA,All,165
Living Organ Donors,2018,Massachusetts,MA,Kidney,145
Living Organ Donors,2018,Massachusetts,MA,Liver,20
Living Organ Donors,2018,Michigan,MI,All,244
Living Organ Donors,2018,Michigan,MI,Kidney,231
Living Organ Donors,2018,Michigan,MI,Liver,
Living Organ Donors,2018,Minnesota,MN,All,156
Living Organ Donors,2018,Minnesota,MN,Kidney,151
Living Organ Donors,2018,Minnesota,MN,Liver,
Living Organ Donors,2018,Mississippi,MS,All,27
Living Organ Donors,2018,Mississippi,MS,Kidney,24
Living Organ Donors,2018,Mississippi,MS,Liver,
Living Organ Donors,2018,Missouri,MO,All,92
Living Organ Donors,2018,Missouri,MO,Kidney,92
Living Organ Donors,2018,Missouri,MO,Liver,0
Living Organ Donors,2018,Montana,MT,All,21
Living Organ Donors,2018,Montana,MT,Kidney,19
Living Organ Donors,2018,Montana,MT,Liver,
Living Organ Donors,2018,Nebraska,NE,All,38
Living Organ Donors,2018,Nebraska,NE,Kidney,35
Living Organ Donors,2018,Nebraska,NE,Liver,
Living Organ Donors,2018,Nevada,NV,All,32
Living Organ Donors,2018,Nevada,NV,Kidney,32
Living Organ Donors,2018,Nevada,NV,Liver,0
Living Organ Donors,2018,New Hampshire,NH,All,32
Living Organ Donors,2018,New Hampshire,NH,Kidney,30
Living Organ Donors,2018,New Hampshire,NH,Liver,
Living Organ Donors,2018,New Jersey,NJ,All,267
Living Organ Donors,2018,New Jersey,NJ,Kidney,254
Living Organ Donors,2018,New Jersey,NJ,Liver,
Living Organ Donors,2018,New Mexico,NM,All,25
Living Organ Donors,2018,New Mexico,NM,Kidney,25
Living Organ Donors,2018,New Mexico,NM,Liver,0
